300.284 215.234 -1801.25 0.205114 0.391596 1.9953 22.7692 0.287314 1.46897 0.0177769 0.122781 0.0741622 -0.177733 -0.19379 0.332047 -0.494355 0.7
293.279 229.136 -1806.84 0.253211 0.417841 2.09359 18.569 0.206738 1.34723 0.0147062 -0.000483951 0.114335 -0.0622656 -0.0853331 0.318839 -0.511373 0.8
287.671 238.27 -1810.52 0.26763 0.372373 2.17343 19.1513 0.0045389 1.20518 -0.0220025 -0.035302 0.145787 0.361393 0.391934 -0.353159 0.564919 0.6
285.618 241.287 -1811.67 0.284178 0.364081 2.20214 19.0313 -0.0176827 1.29673 0.049674 0.0146777 0.131545 -0.177075 -0.241032 -0.270071 0.398846 0.2
281.442 246.92 -1813.73 0.308159 0.34995 2.24756 17.4453 0.257736 1.36374 0.00389674 -0.0328283 0.109633 -0.174287 -0.000911885 0.20801 -0.173141 0.4
270.9 258.681 -1817.46 0.334712 0.259193 2.38082 18.6423 0.134991 1.28188 0.00160174 -0.0325252 0.192881 0.0197872 0.183479 0.0994722 0.50246 0.9
269.587 259.953 -1817.81 0.338901 0.250051 2.39826 18.4888 0.0989616 1.29085 -0.00381044 -0.0293763 0.185874 0.00508528 0.274511 0.088493 0.135661 0.1
261.683 266.845 -1819.33 0.365428 0.170552 2.4819 16.8896 0.260205 1.23729 0.00863547 -0.107217 0.173846 0.367236 0.0441607 -0.0856709 -0.559793 0.6
249.43 275.272 -1819.52 0.388409 0.00399164 2.61655 16.386 0.396244 1.24562 0.0190036 -0.126624 0.245673 0.197467 -0.0642826 0.354743 -0.00744315 0.9
243.691 278.395 -1818.77 0.397781 -0.0708687 2.69299 16.4489 0.278785 1.31751 0.0356046 -0.0894998 0.244692 -0.228879 -0.128516 0.399219 -0.553961 0.4
234.424 282.435 -1816.71 0.409209 -0.184577 2.80019 17.9664 0.159819 1.19154 0.0448618 -0.0777245 0.222357 0.258727 -0.157046 0.0106728 0.162404 0.6
222.478 286.115 -1812.94 0.376653 -0.266621 2.92943 19.3623 -0.0124331 1.25488 -0.00746041 -0.0147623 0.190115 0.131972 0.356197 -0.387544 -0.0756673 0.7
212.541 288.015 -1809.48 0.38579 -0.261186 3.01693 23.2398 0.189517 1.42404 0.0644965 0.137496 0.12765 -0.336216 -0.395237 0.102172 0.660415 0.5
205.798 288.765 -1807.31 0.384093 -0.239715 3.07231 24.1621 0.27084 1.41962 0.0358559 0.139481 0.154274 -0.0700254 -0.223731 -0.0446544 0.157018 0.3
191.457 289.113 -1803.21 0.383728 -0.208926 -3.09728 25.4793 0.176027 1.33467 0.0439916 0.13256 0.139511 0.376887 -0.2131 0.218239 0.0620501 0.6
176.66 287.805 -1799.72 0.351015 -0.141549 -2.97335 25.2777 -0.0412447 1.49653 -0.0154629 0.170557 0.137297 -0.101186 0.270554 -0.24805 -0.510793 0.6
174.206 287.421 -1799.24 0.348108 -0.130096 -2.95489 25.229 -0.0388378 1.49557 0.00112425 0.169852 0.127737 -0.112326 0.140703 -0.251459 -0.415302 0.1
169.309 286.511 -1798.36 0.353286 -0.102054 -2.9218 25.2427 0.122744 1.54928 0.0498109 0.196567 0.0888057 -0.335604 -0.253862 0.390776 -0.174982 0.2
166.844 285.979 -1797.97 0.354361 -0.0901578 -2.90732 25.6918 0.217232 1.48446 0.0108509 0.135892 0.101552 0.334381 -0.0402926 -0.309016 0.609895 0.1
145.448 279.305 -1795.86 0.325023 0.0191235 -2.73648 24.1825 -0.038473 1.53474 -0.0194248 0.157341 0.111274 -0.291985 0.293028 -0.22242 -0.538597 0.9
143.19 278.371 -1795.77 0.328485 0.0298906 -2.72171 24.6172 0.0304206 1.50861 0.0549686 0.145038 0.0987998 -0.14187 -0.321048 0.163784 0.694295 0.1
124.071 268.507 -1796.01 0.338717 0.106527 -2.57325 23.063 0.132227 1.45719 0.0076403 0.114335 0.156582 -0.13851 0.0558634 0.0973278 -0.196927 0.9
120.213 266.036 -1796.24 0.342795 0.109776 -2.5397 22.724 0.0925335 1.33858 0.00106071 0.046865 0.146396 0.397885 0.128348 0.0328496 -0.115114 0.2
107.628 256.668 -1797.06 0.344186 0.108374 -2.44047 22.1149 0.286603 1.28885 -0.0202367 0.0405028 0.146002 0.392123 0.178417 0.284222 0.0611851 0.7
100.983 250.781 -1797.49 0.364242 0.108657 -2.3743 22.2481 0.271778 1.33141 0.0412391 0.062642 0.157013 0.197084 -0.25697 0.350633 0.247644 0.4
88.2962 236.974 -1798.56 0.401968 0.124831 -2.22906 24.5571 0.201708 1.34601 0.0272011 0.118044 0.151556 0.251217 -0.106691 0.220267 0.600535 0.8
75.9789 217.811 -1800.83 0.4439 0.183098 -2.012 21.2305 0.219147 1.45217 0.00727219 0.0965364 0.185791 -0.350244 0.0564465 -0.10241 -0.566367 1
69.6315 201.717 -1802.83 0.462889 0.167497 -1.83573 22.2582 0.0332497 1.36121 -0.00978615 0.093913 0.194361 -0.0425931 0.298944 -0.340025 0.444659 0.8
67.0476 191.074 -1804 0.465688 0.157923 -1.74574 21.7524 0.357572 1.27949 -0.0385375 0.0545103 0.169152 0.286625 0.327659 0.325048 0.125142 0.5
66.6632 188.92 -1804.22 0.467518 0.155942 -1.72644 22.1363 0.388791 1.29852 0.0028743 0.0802524 0.188551 -0.0254762 -0.0682699 0.00925637 0.694831 0.1
65.3153 175.434 -1805.55 0.495151 0.15993 -1.57285 23.1774 0.0444632 1.42491 0.0206034 0.137267 0.215191 -0.217301 0.0809885 -0.167611 0.498188 0.6
67.1493 154.042 -1807.63 0.520539 0.13846 -1.35307 20.1447 0.433537 1.33133 -0.0117199 0.0462773 0.25748 -0.0363701 0.165835 0.265946 -0.659379 1
69.0948 146.41 -1808.05 0.547219 0.0990661 -1.24497 19.2396 0.197711 1.36284 0.0513301 0.0427574 0.287293 -0.273452 -0.175356 -0.371536 -0.412118 0.4
73.1577 135.917 -1807.99 0.554838 0.0169296 -1.10624 18.3149 0.273056 1.27675 -0.0123913 -0.0106811 0.26161 -0.0333815 0.348583 -0.106898 -0.402722 0.6
74.7876 132.656 -1807.75 0.552124 -0.0164559 -1.06429 18.1476 0.323504 1.22875 -0.0146436 -0.0459345 0.271724 0.323451 0.344335 -0.168265 -0.355348 0.2
