0 -100 -1800 0 0 0 15 0 0 0 0 0 
1.51249 -100 -1799.96 -0.000846861 0.00531523 -6.92391e-05 15.2486 0.000377244 0.822483 -0.0141103 0.0790521 -0.00110451 
3.05133 -100 -1799.86 -0.00250871 0.011917 -0.000207947 15.5133 -0.000894914 1.30846 -0.0182855 0.0406129 -0.00140829 
4.61865 -100 -1799.74 -0.00441495 0.01211 -0.00035751 15.8037 -0.00435529 1.5069 -0.0195577 -0.0386462 -0.00160756 
6.21574 -100.001 -1799.6 -0.00639543 0.00445077 -0.00049231 16.1151 -0.0093954 1.51861 -0.0199533 -0.110903 -0.00198262 
7.86272 -100.002 -1799.45 -0.00796875 -0.00920486 -0.000521343 16.8295 -0.0167094 1.43102 -0.0129918 -0.15591 -0.000786713 
9.57836 -100.004 -1799.28 -0.00915391 -0.0254879 -0.000441022 17.5339 -0.0254687 1.31907 -0.011067 -0.164091 -0.000528078 
11.3612 -100.006 -1799.1 -0.0102276 -0.0410947 -0.000358957 18.2255 -0.0345344 1.23654 -0.0104596 -0.144575 -0.000961207 
13.2098 -100.009 -1798.89 -0.0112616 -0.0539465 -0.000364167 18.9044 -0.0427892 1.19968 -0.0102749 -0.111253 -0.00199007 
15.1233 -100.013 -1798.65 -0.0122811 -0.0632824 -0.000525689 19.5703 -0.0492059 1.20028 -0.0103495 -0.0757519 -0.00349122 
17.1006 -100.018 -1798.4 -0.0133061 -0.0692509 -0.000887387 20.2223 -0.0530015 1.22124 -0.0106773 -0.0444724 -0.00527595 
19.1408 -100.024 -1798.13 -0.0143597 -0.0723871 -0.00146547 20.859 -0.0538047 1.24772 -0.0112568 -0.0190064 -0.00710409 
21.243 -100.032 -1797.85 -0.0154664 -0.0732277 -0.00224938 21.4787 -0.0517702 1.27161 -0.0120509 0.00181409 -0.00872247 
23.3883 -100.04 -1797.57 -0.0132391 -0.0724949 -0.00293791 21.7284 -0.0483386 1.2906 0.0404429 0.0122188 -0.00598359 
25.5585 -100.05 -1797.28 -0.00861422 -0.0709168 -0.00356682 21.9746 -0.0398675 1.30362 0.0486588 0.0191268 -0.00628185 
27.7536 -100.061 -1797 -0.00363902 -0.0687161 -0.00420994 22.2164 -0.0261713 1.31103 0.0495235 0.0249161 -0.00610777 
29.9731 -100.073 -1796.71 0.00133581 -0.0659346 -0.00476499 22.4528 -0.00983601 1.3156 0.0491675 0.0307814 -0.00467969 
32.2168 -100.085 -1796.44 0.00625268 -0.0625484 -0.00509254 22.6832 0.00597756 1.31955 0.0487821 0.0369629 -0.00190895 
34.4842 -100.096 -1796.17 0.011123 -0.058537 -0.00506263 22.907 0.0184488 1.3239 0.0487295 0.0432692 0.00195109 
36.7746 -100.107 -1795.91 0.0159862 -0.0539052 -0.00458254 23.1236 0.0256933 1.32874 0.0491555 0.0494546 0.00643207 
39.0876 -100.116 -1795.65 0.0208942 -0.0486785 -0.00361242 23.3326 0.0270996 1.33383 0.0500714 0.0553713 0.0109731 
41.4224 -100.124 -1795.41 0.025898 -0.042891 -0.00216807 23.5334 0.0233671 1.33892 0.0513758 0.0609718 0.01505 
43.7782 -100.129 -1795.18 0.0310367 -0.0365772 -0.000311107 23.7257 0.0162523 1.34386 0.0528875 0.0662622 0.0182876 
46.1619 -100.13 -1794.97 0.0351217 -0.0283057 0.00173184 24.0599 0.0112645 1.3755 0.0358207 0.0977273 0.0173984 
48.58 -100.127 -1794.78 0.0385376 -0.0176747 0.0038667 24.3777 0.00928903 1.41519 0.0341934 0.114255 0.017444 
51.0311 -100.12 -1794.6 0.0419367 -0.00589265 0.00609309 24.6787 0.00995858 1.44101 0.0343716 0.122151 0.0175784 
53.5133 -100.107 -1794.46 0.0453869 0.00650684 0.00840825 24.9621 0.0129391 1.4537 0.0346022 0.127541 0.0179005 
56.0245 -100.089 -1794.35 0.0488859 0.0194389 0.0108409 25.2271 0.0174762 1.4603 0.0347324 0.133232 0.0185727 
58.5625 -100.063 -1794.27 0.052432 0.0329608 0.0134386 25.4731 0.0225455 1.46581 0.0348279 0.139555 0.0196727 
61.1249 -100.031 -1794.22 0.056034 0.0471068 0.0162511 25.6998 0.0271184 1.47187 0.0349723 0.145964 0.0211682 
63.7093 -99.9904 -1794.22 0.0597099 0.0618563 0.0193176 25.9071 0.0304215 1.47828 0.0352232 0.151985 0.0229347 
66.3074 -99.9421 -1794.25 0.0592332 0.0756872 0.0226745 25.9831 0.0184094 1.45521 -0.0271557 0.131235 0.0287721 
68.9113 -99.886 -1794.32 0.0565386 0.0882662 0.0266837 26.0448 -0.0166201 1.42606 -0.0306962 0.126592 0.0359014 
71.5192 -99.8225 -1794.42 0.0540508 0.100819 0.0311681 26.0918 -0.0648476 1.41308 -0.0272474 0.129568 0.0385024 
74.1223 -99.7517 -1794.56 0.0516215 0.115904 0.0355276 25.983 -0.105139 1.45938 -0.0292841 0.17019 0.031661 
76.7118 -99.674 -1794.74 0.0491809 0.133421 0.0391692 25.8598 -0.125526 1.51394 -0.0286847 0.179409 0.0226689 
79.2852 -99.5895 -1794.95 0.046667 0.151034 0.0418482 25.7233 -0.124358 1.53658 -0.0294182 0.173827 0.0136039 
81.8405 -99.4983 -1795.21 0.0500269 0.168302 0.04339 25.5762 -0.0820147 1.54317 0.0591311 0.17189 -0.00114692 
84.3794 -99.4004 -1795.51 0.0543275 0.186204 0.0442043 25.4925 -0.0230985 1.56034 0.0317859 0.184321 5.14498e-06 
86.9036 -99.2958 -1795.85 0.0574327 0.204738 0.0456231 25.3927 0.022163 1.57647 0.0259686 0.186045 0.00779108 
89.4136 -99.1838 -1796.23 0.060426 0.221572 0.0470628 25.3438 0.0740559 1.54699 0.0259917 0.155464 0.00136569 
91.9133 -99.0639 -1796.66 0.0602118 0.237206 0.047996 25.333 0.130661 1.52019 -0.0203949 0.158758 -7.90532e-05 
94.4033 -98.9365 -1797.12 0.057987 0.2533 0.049263 25.3056 0.172186 1.51525 -0.0283121 0.163758 0.00634096 
96.8816 -98.8023 -1797.63 0.0555985 0.269739 0.0513516 25.2629 0.189156 1.51747 -0.0297051 0.1663 0.0154543 
99.3461 -98.6616 -1798.18 0.0535034 0.286262 0.0543693 25.2057 0.180912 1.51868 -0.0284445 0.166546 0.024206 
101.795 -98.515 -1798.76 0.051892 0.30271 0.0581597 25.1342 0.153303 1.51706 -0.0256233 0.165678 0.0303479 
104.225 -98.3627 -1799.38 0.0507934 0.319034 0.0623897 25.0487 0.116017 1.51345 -0.0222188 0.164474 0.0326705 
106.636 -98.2048 -1800.04 0.0501018 0.335233 0.0666563 24.9494 0.0795186 1.50894 -0.0191508 0.163159 0.0311073 
109.026 -98.0415 -1800.74 0.0496246 0.351312 0.0705942 24.8367 0.0523229 1.50407 -0.0170958 0.161688 0.0265533 
111.377 -97.8741 -1801.47 0.0536646 0.367318 0.0745703 24.4014 0.0318306 1.50511 0.048446 0.160384 0.0293814 
113.676 -97.7037 -1802.21 0.0604779 0.382801 0.0785382 23.9546 0.0243764 1.50416 0.0559709 0.152149 0.0264353 
115.921 -97.5298 -1802.97 0.0674719 0.397272 0.0822269 23.4974 0.0319947 1.49575 0.0553516 0.140779 0.0233217 
118.111 -97.3519 -1803.75 0.0742566 0.410556 0.08569 23.031 0.0512303 1.48251 0.0529689 0.128716 0.021736 
120.248 -97.1698 -1804.54 0.0807956 0.422621 0.0891118 22.5563 0.0767449 1.46775 0.0500824 0.116751 0.0223644 
122.33 -96.9833 -1805.33 0.0871598 0.433464 0.0927218 22.0745 0.103129 1.4533 0.0472695 0.104838 0.0252626 
124.359 -96.7922 -1806.13 0.093466 0.443056 0.0967323 21.587 0.126089 1.43975 0.0448961 0.092732 0.0300387 
126.336 -96.5964 -1806.92 0.0998379 0.45135 0.101298 21.095 0.143058 1.42708 0.0431489 0.0802549 0.0360536 
128.261 -96.3956 -1807.71 0.106377 0.458289 0.106496 20.5999 0.153273 1.4152 0.0420519 0.0673292 0.0426134 
130.136 -96.1897 -1808.49 0.113148 0.463817 0.112331 20.1032 0.157472 1.40407 0.0415041 0.0539415 0.0491183 
131.98 -95.9764 -1809.26 0.116888 0.468426 0.118424 20.0414 0.158961 1.39519 -0.00785203 0.0504973 0.0494878 
133.813 -95.7531 -1810.05 0.118446 0.472741 0.12477 19.9766 0.155011 1.38819 -0.0160158 0.0486947 0.0528087 
135.636 -95.5199 -1810.83 0.11987 0.476872 0.131489 19.9089 0.145783 1.3836 -0.0164596 0.0475931 0.0559047 
137.447 -95.2767 -1811.63 0.121508 0.480859 0.138509 19.8387 0.133426 1.3807 -0.0153851 0.0465461 0.0580062 
139.248 -95.0234 -1812.42 0.123375 0.484703 0.145706 19.7661 0.120491 1.37856 -0.0140998 0.0452783 0.0589628 
141.037 -94.76 -1813.22 0.125412 0.48839 0.152955 19.6915 0.109288 1.37655 -0.0129912 0.0437526 0.0588963 
142.815 -94.4864 -1814.03 0.127542 0.491908 0.160151 19.615 0.101523 1.37441 -0.0122237 0.0420272 0.0580898 
144.581 -94.2025 -1814.83 0.129694 0.495247 0.167226 19.5368 0.0981161 1.3721 -0.0118578 0.0401696 0.0569087 
