-199 0 -1950 0 0 0 15 0 0 0 0 0 0 0 0 0 0
-186.166 0.00153287 -1948.89 0.00481063 -0.0539147 0.00584335 17.2622 -0.0789568 1.28731 0.0103246 -0.147531 0.00738416 0.040636 -0.039484 -0.372012 0.339263 0.8
-173.954 0.01674 -1946.83 -0.0147908 -0.122779 0.00473801 18.1031 -0.0952985 1.35015 -0.0337749 -0.0775568 -0.00830427 -0.0817528 0.363364 -0.220333 0.00465994 0.7
-172.166 0.0171832 -1946.47 -0.0152034 -0.130932 0.00397738 18.2814 -0.0920632 1.33803 0.0121372 -0.0840651 -0.0101467 0.134629 -0.173837 -0.112185 0.0544199 0.1
-157.691 -0.0299158 -1943.03 -0.031054 -0.189602 -0.00849872 18.8776 -0.0271503 1.3143 -0.0270477 -0.0591773 -0.0136305 0.119403 0.231553 -0.0604349 -0.513566 0.8
-155.858 -0.0454837 -1942.54 -0.0325432 -0.194528 -0.00957286 18.9809 -0.0373128 1.32948 -0.0107142 -0.0399994 -0.0110559 -0.152157 0.0580476 -0.166218 -0.30277 0.1
-138.892 -0.301987 -1937.72 -0.0151011 -0.214597 -0.0225807 20.134 0.0314492 1.36805 0.015692 -0.00310021 -0.00958343 -0.0554324 -0.167262 -0.0607048 -0.227424 0.9
-133.042 -0.42561 -1936.02 -0.021606 -0.220917 -0.0258076 20.4059 0.0366792 1.30428 -0.0332845 -0.0246099 -0.00958842 0.274259 0.24213 0.241214 -0.504301 0.3
-119.106 -0.797277 -1931.87 -0.0327159 -0.230167 -0.0355671 21.0693 0.0416401 1.29929 -0.019229 -0.00131447 -0.0179351 0.316109 0.113151 0.338396 -0.412958 0.7
-98.4839 -1.57167 -1925.83 0.000487989 -0.211986 -0.0391698 21.8071 -0.0258264 1.34199 0.0360144 0.0279042 -0.00654599 0.217455 -0.270464 -0.235131 -0.476585 1
-89.9048 -1.91392 -1923.5 0.0189154 -0.194684 -0.041105 22.5811 0.0748274 1.37203 0.0444523 0.0548367 0.00125741 0.131668 -0.371388 -0.0704835 0.00613375 0.4
-74.4549 -2.48976 -1919.78 -0.0135386 -0.15516 -0.0381413 22.7228 -0.00297828 1.38431 -0.0478223 0.0569843 0.00201662 0.16139 0.361219 0.340165 -0.417416 0.7
-69.9826 -2.66094 -1918.83 -0.0204642 -0.136753 -0.0372886 22.937 -0.072434 1.47967 -0.0276247 0.11183 0.00677574 -0.320046 0.233101 -0.180282 -0.0488361 0.2
-49.8495 -3.53567 -1915.38 -0.0259383 -0.0824093 -0.0560648 22.3527 0.124784 1.39834 -0.0139556 0.0495287 -0.00520673 0.119906 0.022905 0.278697 -0.680182 0.9
-36.6833 -4.22424 -1913.59 -0.00465921 -0.0673926 -0.0473178 21.9037 -0.151726 1.3348 0.0496389 0.018416 0.00344539 0.327541 -0.288521 -0.33171 -0.444429 0.6
-15.3227 -5.35326 -1911.29 0.0140737 -0.0146947 -0.0531659 20.9722 0.0656197 1.461 0.0166092 0.0374351 0.0238613 -0.234755 -0.155526 -0.0118439 -0.415469 1
-4.86181 -5.8719 -1910.45 0.00921657 -0.0171399 -0.0395572 20.9629 -0.16334 1.32573 -0.00581272 -0.00643076 0.0161342 0.245615 0.160346 -0.286466 -0.0445517 0.5
-0.680335 -6.06934 -1910.11 0.0178483 -0.0199079 -0.0378055 20.9532 -0.154613 1.30895 0.0582826 -0.0181678 -0.000188657 0.391966 -0.378455 -0.36227 -0.0525347 0.2
5.56277 -6.34918 -1909.58 0.0158189 -0.0226128 -0.0421985 20.7771 -0.00555103 1.33065 -0.0272261 -0.00695365 -0.0179071 0.254368 0.215785 -0.0482972 -0.200918 0.3
