-166.768 0.0121034 -1945.28 -0.0190913 -0.155568 -0.000628552 18.4666 -0.0498716 1.31132 -0.0241355 -0.0768398 -0.0195024 
-164.962 0.00769287 -1944.86 -0.0213031 -0.163089 -0.00245052 18.5393 -0.0360871 1.3111 -0.0257648 -0.0728654 -0.0193226 
-163.152 0.00152879 -1944.42 -0.0236458 -0.17023 -0.00419908 18.6172 -0.0261579 1.31209 -0.0268049 -0.0692022 -0.0182438 
-161.337 -0.00663662 -1943.97 -0.0260801 -0.177021 -0.00580264 18.6998 -0.021249 1.31315 -0.0273361 -0.0658052 -0.0166603 
-159.517 -0.0170427 -1943.51 -0.0285641 -0.183477 -0.0072316 18.7867 -0.0217215 1.31389 -0.0273922 -0.0625116 -0.0149917 
-157.691 -0.0299158 -1943.03 -0.031054 -0.189602 -0.00849872 18.8776 -0.0271503 1.3143 -0.0270477 -0.0591773 -0.0136305 
-155.858 -0.0454837 -1942.54 -0.0325432 -0.194528 -0.00957286 18.9809 -0.0373128 1.32948 -0.0107142 -0.0399994 -0.0110559 
-154.017 -0.0638795 -1942.03 -0.0318602 -0.198245 -0.0105608 19.1028 -0.0460031 1.34653 0.0142607 -0.0343243 -0.0113292 
-152.165 -0.0850719 -1941.52 -0.0298805 -0.201544 -0.0117191 19.2278 -0.0485218 1.35579 0.0193794 -0.0311166 -0.0135163 
-150.303 -0.108951 -1941 -0.0276085 -0.204559 -0.0131311 19.3549 -0.0441114 1.35933 0.0200239 -0.0283353 -0.0158054 
-148.431 -0.135386 -1940.47 -0.025296 -0.207277 -0.0147644 19.4836 -0.0337508 1.36015 0.0194341 -0.0250486 -0.0174502 
-146.546 -0.164253 -1939.93 -0.0230355 -0.209632 -0.016531 19.6133 -0.0193647 1.36045 0.0184276 -0.0211028 -0.0180511 
-144.651 -0.195444 -1939.39 -0.0208746 -0.211564 -0.0183131 19.7436 -0.00336651 1.36134 0.0173484 -0.0167045 -0.0174382 
-142.743 -0.228862 -1938.84 -0.0188354 -0.213039 -0.0199852 19.8741 0.0117632 1.36303 0.01643 -0.0121237 -0.0156514 
-140.824 -0.264411 -1938.28 -0.0169177 -0.214047 -0.0214351 20.0043 0.023871 1.36536 0.015844 -0.0075565 -0.0129138 
-138.892 -0.301987 -1937.72 -0.0151011 -0.214597 -0.0225807 20.134 0.0314492 1.36805 0.015692 -0.00310021 -0.00958343 
-136.95 -0.341376 -1937.16 -0.0158398 -0.215883 -0.0236983 20.225 0.0375616 1.35018 -0.0245303 -0.0203035 -0.0116832 
-135 -0.382513 -1936.59 -0.0185317 -0.218312 -0.0248169 20.3158 0.0397883 1.3231 -0.0320899 -0.026232 -0.0108174 
-133.042 -0.42561 -1936.02 -0.021606 -0.220917 -0.0258076 20.4059 0.0366792 1.30428 -0.0332845 -0.0246099 -0.00958842 
-131.076 -0.470872 -1935.44 -0.0238774 -0.223322 -0.0267384 20.5013 0.0319918 1.29365 -0.0198819 -0.0225342 -0.0100162 
-129.102 -0.518465 -1934.86 -0.0254792 -0.225406 -0.0277897 20.5967 0.0288816 1.28942 -0.0175166 -0.0184828 -0.0115838 
-127.12 -0.56855 -1934.27 -0.0269354 -0.227069 -0.0290255 20.692 0.0281319 1.28976 -0.0173023 -0.0141724 -0.0133655 
-125.129 -0.621291 -1933.67 -0.0283575 -0.228328 -0.0304498 20.7871 0.0296705 1.29216 -0.0176175 -0.010327 -0.0150323 
-123.13 -0.676867 -1933.08 -0.0297827 -0.229237 -0.0320402 20.8819 0.032976 1.29492 -0.0181208 -0.00702329 -0.0164019 
-121.122 -0.735464 -1932.47 -0.0312316 -0.229841 -0.0337601 20.976 0.0372611 1.29732 -0.0186868 -0.00408234 -0.0173759 
-119.106 -0.797277 -1931.87 -0.0327159 -0.230167 -0.0355671 21.0693 0.0416401 1.29929 -0.019229 -0.00131447 -0.0179351 
-117.081 -0.862647 -1931.26 -0.0318347 -0.229827 -0.0368387 21.1545 0.0336991 1.30815 0.0205006 0.00816457 -0.00768827 
-115.048 -0.931688 -1930.65 -0.0291443 -0.22873 -0.0373329 21.2378 0.0145592 1.31982 0.0293228 0.0134696 -0.00176041 
-113.006 -1.00411 -1930.04 -0.0260031 -0.227237 -0.037368 21.3189 -0.00959192 1.32827 0.0330373 0.0160941 0.00148491 
-110.956 -1.07953 -1929.43 -0.0226022 -0.225542 -0.0371934 21.3976 -0.033458 1.33283 0.0356449 0.0176426 0.00237481 
-108.898 -1.15752 -1928.82 -0.0189739 -0.223703 -0.0370279 21.4736 -0.0525111 1.33496 0.0375336 0.0190715 0.00134862 
-106.831 -1.23765 -1928.22 -0.0151586 -0.221716 -0.0370327 21.5467 -0.063571 1.33617 0.0386075 0.0207054 -0.000901259 
-104.756 -1.3195 -1927.62 -0.0112237 -0.219559 -0.0372897 21.6167 -0.0652318 1.33733 0.0388308 0.0225192 -0.00354002 
-102.673 -1.4027 -1927.02 -0.00725192 -0.217218 -0.0377944 21.6836 -0.0579485 1.33872 0.0383095 0.0243849 -0.00575023 
-100.582 -1.48686 -1926.42 -0.00332588 -0.214691 -0.0384659 21.747 -0.0437749 1.34031 0.0372714 0.0261975 -0.0068797 
-98.4839 -1.57167 -1925.83 0.000487989 -0.211986 -0.0391698 21.8071 -0.0258264 1.34199 0.0360144 0.0279042 -0.00654599 
-96.3712 -1.65701 -1925.24 0.00492736 -0.208722 -0.0398751 22.0085 -0.0022037 1.34861 0.046327 0.0370232 -0.00734403 
-94.2371 -1.74276 -1924.65 0.00973889 -0.204642 -0.0405758 22.205 0.0257725 1.35769 0.0464807 0.0441798 -0.00661267 
-92.0816 -1.82853 -1924.07 0.0144251 -0.199924 -0.0410593 22.396 0.0530696 1.36571 0.0452846 0.0498744 -0.0036387 
-89.9048 -1.91392 -1923.5 0.0189154 -0.194684 -0.041105 22.5811 0.0748274 1.37203 0.0444523 0.0548367 0.00125741 
-87.7142 -1.99817 -1922.93 0.0178714 -0.189133 -0.0411648 22.618 0.0937793 1.37668 -0.040481 0.05595 -0.00223096 
-85.517 -2.08094 -1922.37 0.0129739 -0.183516 -0.0411501 22.6494 0.101846 1.37971 -0.0534915 0.0563247 0.00115187 
-83.314 -2.16272 -1921.83 0.00745691 -0.177878 -0.0407658 22.6753 0.0953292 1.38131 -0.0547278 0.0564738 0.00514925 
-81.1056 -2.24403 -1921.3 0.0019163 -0.172227 -0.0400644 22.6956 0.0764278 1.3822 -0.0534366 0.0566281 0.00781953 
-78.8926 -2.32535 -1920.78 -0.00346932 -0.166554 -0.0392321 22.7102 0.0499364 1.38288 -0.0514185 0.0568068 0.00826879 
-76.6755 -2.40712 -1920.27 -0.00862507 -0.160862 -0.0385113 22.7193 0.0216495 1.38358 -0.0493878 0.056947 0.0062394 
-74.4549 -2.48976 -1919.78 -0.0135386 -0.15516 -0.0381413 22.7228 -0.00297828 1.38431 -0.0478223 0.0569843 0.00201662 
-72.2258 -2.57411 -1919.3 -0.0174189 -0.147306 -0.0377905 22.8346 -0.0347679 1.42541 -0.0324421 0.0958214 0.00654408 
-69.9826 -2.66094 -1918.83 -0.0204642 -0.136753 -0.0372886 22.937 -0.072434 1.47967 -0.0276247 0.11183 0.00677574 
-67.7322 -2.75004 -1918.38 -0.0213817 -0.127384 -0.0373493 22.8919 -0.0909776 1.47635 0.000345226 0.0779717 -0.0047988 
-65.4829 -2.84096 -1917.95 -0.0210123 -0.120616 -0.0386291 22.8418 -0.07955 1.44031 0.00230696 0.0605859 -0.0174564 
-63.2359 -2.93369 -1917.54 -0.0206449 -0.114922 -0.0410281 22.7856 -0.0436422 1.41164 -0.000991357 0.0556926 -0.0271285 
-60.9924 -3.02826 -1917.15 -0.0206211 -0.109419 -0.0441664 22.7238 0.00629147 1.39869 -0.00562932 0.0559919 -0.0321145 
-58.7532 -3.12485 -1916.77 -0.0210543 -0.103844 -0.0475516 22.657 0.0582699 1.39632 -0.0101303 0.0567335 -0.0320671 
-56.5188 -3.22368 -1916.4 -0.0219321 -0.0982508 -0.0507084 22.5861 0.101518 1.39781 -0.013563 0.0562238 -0.0277227 
-54.2897 -3.32499 -1916.05 -0.0231489 -0.0927626 -0.0532753 22.5114 0.128482 1.39923 -0.0153805 0.0545034 -0.0205781 
-52.0665 -3.42895 -1915.71 -0.0245429 -0.0874689 -0.0550622 22.4336 0.135891 1.39934 -0.0154371 0.0521221 -0.0124798 
-49.8495 -3.53567 -1915.38 -0.0259383 -0.0824093 -0.0560648 22.3527 0.124784 1.39834 -0.0139556 0.0495287 -0.00520673 
-47.6387 -3.6454 -1915.06 -0.0250027 -0.0784569 -0.0557496 22.2833 0.0846024 1.37933 0.0236988 0.0312419 0.0118939 
-45.4339 -3.75806 -1914.75 -0.0221387 -0.075763 -0.0541083 22.2113 0.0233579 1.35506 0.0347213 0.0232553 0.0209236 
-43.2357 -3.87296 -1914.45 -0.0184791 -0.0735258 -0.0518873 22.1368 -0.0428136 1.34022 0.0414382 0.0211575 0.0232177 
-41.0444 -3.9894 -1914.16 -0.0142336 -0.0713952 -0.0497236 22.0603 -0.0999744 1.33477 0.0462923 0.0207868 0.0198111 
-38.8602 -4.1067 -1913.87 -0.00955998 -0.0693276 -0.0481062 21.9824 -0.137973 1.33421 0.049087 0.020032 0.0124733 
-36.6833 -4.22424 -1913.59 -0.00465921 -0.0673926 -0.0473178 21.9037 -0.151726 1.3348 0.0496389 0.018416 0.00344539 
-34.5135 -4.3414 -1913.31 -0.000643798 -0.0633497 -0.0477453 21.8258 -0.133629 1.37879 0.0336266 0.0576694 -0.0110161 
-32.3505 -4.45779 -1913.04 0.00246347 -0.0567367 -0.0493698 21.7445 -0.0887478 1.43654 0.0269519 0.0709741 -0.0207033 
-30.1941 -4.57328 -1912.78 0.00499045 -0.0496547 -0.0516771 21.6602 -0.0293195 1.47161 0.0211882 0.0689092 -0.0249662 
-28.0446 -4.68784 -1912.53 0.00695353 -0.0430961 -0.054117 21.5726 0.0317936 1.48289 0.0159557 0.0617223 -0.0236836 
-25.9026 -4.80146 -1912.3 0.0084184 -0.0372634 -0.0561759 21.4811 0.0833034 1.48081 0.0119425 0.0548846 -0.0176863 
-23.7686 -4.91412 -1912.07 0.00952876 -0.0320278 -0.0574594 21.3857 0.117298 1.47463 0.00968766 0.0498957 -0.00853898 
-21.6431 -5.02578 -1911.86 0.0104742 -0.0272213 -0.0577484 21.2867 0.130171 1.46906 0.00935627 0.0463439 0.00184424 
-19.5267 -5.13632 -1911.66 0.0114487 -0.0227436 -0.0570148 21.1846 0.122635 1.46528 0.0107453 0.0434109 0.0115988 
-17.4198 -5.24556 -1911.47 0.0126138 -0.018565 -0.0554 21.0796 0.0989465 1.46284 0.0133736 0.0405218 0.0192379 
-15.3227 -5.35326 -1911.29 0.0140737 -0.0146947 -0.0531659 20.9722 0.0656197 1.461 0.0166092 0.0374351 0.0238613 
-13.2303 -5.45952 -1911.12 0.0137006 -0.0129514 -0.0505019 20.9726 0.020366 1.42367 -0.0134864 0.00198136 0.0289696 
-11.1377 -5.56459 -1910.95 0.0121825 -0.0136625 -0.0474426 20.9718 -0.0341616 1.37302 -0.0144139 -0.0124327 0.0317033 
-9.04533 -5.66839 -1910.79 0.0108665 -0.0150752 -0.0443339 20.9694 -0.0885851 1.33976 -0.0108671 -0.0136848 0.0300511 
-6.95337 -5.77085 -1910.62 0.00990851 -0.0163059 -0.0415936 20.9661 -0.133829 1.32658 -0.00762077 -0.0100684 0.0244303 
-4.86181 -5.8719 -1910.45 0.00921657 -0.0171399 -0.0395572 20.9629 -0.16334 1.32573 -0.00581272 -0.00643076 0.0161342 
-2.77076 -5.97148 -1910.28 0.0122525 -0.0182372 -0.0382301 20.9573 -0.171846 1.31943 0.0507594 -0.0144804 0.00933167 
-0.680335 -6.06934 -1910.11 0.0178483 -0.0199079 -0.0378055 20.9532 -0.154613 1.30895 0.0582826 -0.0181678 -0.000188657 
1.4067 -6.16494 -1909.94 0.0196631 -0.0212521 -0.0386374 20.8931 -0.112014 1.31137 -0.0057902 -0.00982613 -0.0138079 
3.48767 -6.25811 -1909.76 0.018219 -0.0219959 -0.0403244 20.8343 -0.0579636 1.32203 -0.0209698 -0.00648431 -0.0185742 
5.56277 -6.34918 -1909.58 0.0158189 -0.0226128 -0.0421985 20.7771 -0.00555103 1.33065 -0.0272261 -0.00695365 -0.0179071 

