-199 0 -1950 0 0 0 15 0 0 0 0 0 0 0 0 0 0
-197.502 -3.24222e-05 -1949.96 0.00095557 0.00517139 0.000146507 14.9595 -0.00198543 0.825551 0.0159302 0.0760976 0.00258619 0.207788 -0.249906 -0.241521 -0.0395844 0.1
-187.006 0.0136005 -1948.83 0.0233267 -0.0661509 0.00150325 15.2199 0.0662268 1.37873 0.0320563 -0.209069 0.00857148 -0.207074 -0.38978 -0.0771282 -0.544152 0.7
-180.402 0.0483538 -1947.6 0.0153792 -0.142731 0.00612448 18.2572 0.0244365 1.17563 -0.0286509 -0.134677 0.0238322 0.281173 0.274697 -0.0886696 0.663242 0.4
-171.401 0.119123 -1945.48 0.000499304 -0.172485 0.01368 18.6602 -0.0855946 1.38199 -0.026244 -0.0425057 0.00142453 -0.135526 0.305189 0.102645 -0.578343 0.5
-169.549 0.135994 -1945.02 -0.00120067 -0.177163 0.0135929 19.4397 -0.0833676 1.36049 -0.0120852 -0.0480253 -0.00344678 0.0383656 0.132196 0.0115832 0.679246 0.1
-161.929 0.205219 -1943.06 -0.0100775 -0.181091 0.0106379 19.7939 -0.0545567 1.42234 -0.0269814 0.00758492 -0.00858164 -0.292134 0.249403 -0.158159 -0.679561 0.4
-144.382 0.283415 -1938.55 -0.039428 -0.181819 -0.00133738 20.3558 -0.0635238 1.39512 -0.0356625 0.00834775 -0.0173945 -0.106114 0.307638 -0.0111785 -0.494304 0.9
-136.28 0.23955 -1936.53 -0.0290098 -0.166435 -0.00977935 21.2876 -0.0215065 1.46739 0.0301518 0.0570143 -0.0226068 -0.369481 -0.250131 -0.0895308 0.104269 0.4
-117.114 -0.0937775 -1932.4 -0.0585033 -0.124125 -0.0284732 22.124 -0.0728936 1.43207 -0.0359657 0.0590574 -0.0213742 -0.0870559 0.288839 0.109688 -0.109507 0.9
-99.6892 -0.78144 -1929.35 -0.0636406 -0.0993564 -0.0547422 22.0156 -0.0102071 1.36058 -0.0117951 0.0310442 -0.0304493 0.217944 0.054862 -0.00549192 -0.319995 0.8
-82.3774 -1.90015 -1926.94 -0.0647186 -0.0401569 -0.0760294 21.6115 -0.137154 1.50554 0.000645719 0.0674669 -0.0318227 -0.368471 0.0334396 -0.254066 -0.324636 0.8
-62.7766 -3.74794 -1925.23 -0.0953326 -0.000908967 -0.117826 22.1446 -0.0206901 1.42618 -0.0377274 0.0549979 -0.0324281 -0.0437682 0.24958 0.135434 0.0757278 0.9
-46.5374 -5.88895 -1924.68 -0.119819 0.0668596 -0.157243 24.4566 -0.0241148 1.51696 -0.037672 0.136028 -0.0561415 -0.235343 0.216164 0.202901 0.551951 0.7
-27.1272 -9.36658 -1925.92 -0.123779 0.185248 -0.212326 24.7167 0.0064459 1.56455 0.00741891 0.159261 -0.0438306 -0.322806 -0.100971 0.184276 0.314815 0.8
-22.2821 -10.4044 -1926.61 -0.120487 0.216507 -0.225492 25.203 0.0061328 1.56053 0.0359027 0.169126 -0.0472156 -0.325559 -0.288633 0.216549 0.698666 0.2
-17.5034 -11.4942 -1927.45 -0.115902 0.248306 -0.238459 24.4245 0.00640414 1.56257 0.0382938 0.157653 -0.0409091 -0.277182 -0.312973 -0.00352881 -0.385046 0.2
-0.292532 -15.997 -1931.5 -0.153238 0.31601 -0.290428 21.0659 -0.0897742 1.41195 -0.0289067 0.0485837 -0.0650934 -0.0356919 0.201676 0.23987 -0.373693 0.8
19.258 -22.5622 -1937.17 -0.181003 0.350388 -0.376535 21.5576 -0.0302499 1.37378 0.000419507 0.0566953 -0.0721179 -0.0233587 -0.0810228 0.156437 0.516437 1
21.1714 -23.3054 -1937.78 -0.187076 0.354164 -0.385046 21.1824 -0.0510946 1.36968 -0.0481791 0.0465974 -0.070341 0.0926674 0.378488 -0.00850985 -0.0702487 0.1
32.495 -28.1301 -1941.55 -0.215439 0.359946 -0.441512 21.6298 -0.0613623 1.2863 -0.0144028 0.0350343 -0.0989278 0.29143 0.0323847 0.323838 0.571047 0.6
